日本全国の日別コロナ感染者数:2020/4/18は、  577人です。
日本全国の日別コロナ感染者数:2020/4/19は、  377人です。
日本全国の日別コロナ感染者数:2020/4/20は、  346人です。
日本全国の日別コロナ感染者数:2020/4/21は、  389人です。
日本全国の日別コロナ感染者数:2020/4/22は、  446人です。
日本全国の日別コロナ感染者数:2020/4/23は、  439人です。
日本全国の日別コロナ感染者数:2020/4/24は、  444人です。
日本全国の日別コロナ感染者数:2020/4/25は、  371人です。
日本全国の日別コロナ感染者数:2020/4/26は、  224人です。
日本全国の日別コロナ感染者数:2020/4/27は、  182人です。
日本全国の日別コロナ感染者数:2020/4/28は、  279人です。
日本全国の日別コロナ感染者数:2020/4/29は、  217人です。
日本全国の日別コロナ感染者数:2020/4/30は、  202人です。
日本全国の日別コロナ感染者数:2020/5/1は、  282人です。
日本全国の日別コロナ感染者数:2020/5/2は、  288人です。
日本全国の日別コロナ感染者数:2020/5/3は、  195人です。
日本全国の日別コロナ感染者数:2020/5/4は、  181人です。
日本全国の日別コロナ感染者数:2020/5/5は、  119人です。
日本全国の日別コロナ感染者数:2020/5/6は、  104人です。
日本全国の日別コロナ感染者数:2020/5/7は、  107人です。
日本全国の日別コロナ感染者数:2020/5/8は、   88人です。
日本全国の日別コロナ感染者数:2020/5/9は、  108人です。
日本全国の日別コロナ感染者数:2020/5/10は、   66人です。
日本全国の日別コロナ感染者数:2020/5/11は、   58人です。
日本全国の日別コロナ感染者数:2020/5/12は、   87人です。
日本全国の日別コロナ感染者数:2020/5/13は、   55人です。
日本全国の日別コロナ感染者数:2020/5/14は、   99人です。
日本全国の日別コロナ感染者数:2020/5/15は、   55人です。
日本全国の日別コロナ感染者数:2020/5/16は、   56人です。
日本全国の日別コロナ感染者数:2020/5/17は、   29人です。
日本全国の日別コロナ感染者数:2020/5/18は、   30人です。
日本全国の日別コロナ感染者数:2020/5/19は、   32人です。
日本全国の日別コロナ感染者数:2020/5/20は、   37人です。
日本全国の日別コロナ感染者数:2020/5/21は、   45人です。
日本全国の日別コロナ感染者数:2020/5/22は、   30人です。
日本全国の日別コロナ感染者数:2020/5/23は、   30人です。
日本全国の日別コロナ感染者数:2020/5/24は、   40人です。
日本全国の日別コロナ感染者数:2020/5/25は、   22人です。
日本全国の日別コロナ感染者数:2020/5/26は、   27人です。
日本全国の日別コロナ感染者数:2020/5/27は、   37人です。
日本全国の日別コロナ感染者数:2020/5/28は、   62人です。
日本全国の日別コロナ感染者数:2020/5/29は、   63人です。
日本全国の日別コロナ感染者数:2020/5/30は、   46人です。
日本全国の日別コロナ感染者数:2020/5/31は、   33人です。
日本全国の日別コロナ感染者数:2020/6/1は、   36人です。
日本全国の日別コロナ感染者数:2020/6/2は、   51人です。
日本全国の日別コロナ感染者数:2020/6/3は、   26人です。
日本全国の日別コロナ感染者数:2020/6/4は、   45人です。
日本全国の日別コロナ感染者数:2020/6/5は、   41人です。
日本全国の日別コロナ感染者数:2020/6/6は、   45人です。
日本全国の日別コロナ感染者数:2020/6/7は、   32人です。
日本全国の日別コロナ感染者数:2020/6/8は、   22人です。
日本全国の日別コロナ感染者数:2020/6/9は、   30人です。
日本全国の日別コロナ感染者数:2020/6/10は、   36人です。
日本全国の日別コロナ感染者数:2020/6/11は、   40人です。
日本全国の日別コロナ感染者数:2020/6/12は、   57人です。
日本全国の日別コロナ感染者数:2020/6/13は、   43人です。
日本全国の日別コロナ感染者数:2020/6/14は、   62人です。
日本全国の日別コロナ感染者数:2020/6/15は、   60人です。
日本全国の日別コロナ感染者数:2020/6/16は、   42人です。
日本全国の日別コロナ感染者数:2020/6/17は、   43人です。
日本全国の日別コロナ感染者数:2020/6/18は、   68人です。
日本全国の日別コロナ感染者数:2020/6/19は、   54人です。
日本全国の日別コロナ感染者数:2020/6/20は、   65人です。
日本全国の日別コロナ感染者数:2020/6/21は、   48人です。
日本全国の日別コロナ感染者数:2020/6/22は、   40人です。
日本全国の日別コロナ感染者数:2020/6/23は、   53人です。
日本全国の日別コロナ感染者数:2020/6/24は、   89人です。
日本全国の日別コロナ感染者数:2020/6/25は、   79人です。
日本全国の日別コロナ感染者数:2020/6/26は、   99人です。
日本全国の日別コロナ感染者数:2020/6/27は、   88人です。
日本全国の日別コロナ感染者数:2020/6/28は、  111人です。
日本全国の日別コロナ感染者数:2020/6/29は、  110人です。
日本全国の日別コロナ感染者数:2020/6/30は、  132人です。
日本全国の日別コロナ感染者数:2020/7/1は、  125人です。
日本全国の日別コロナ感染者数:2020/7/2は、  194人です。
日本全国の日別コロナ感染者数:2020/7/3は、  249人です。
日本全国の日別コロナ感染者数:2020/7/4は、  268人です。
日本全国の日別コロナ感染者数:2020/7/5は、  195人です。
日本全国の日別コロナ感染者数:2020/7/6は、  174人です。
日本全国の日別コロナ感染者数:2020/7/7は、  203人です。
日本全国の日別コロナ感染者数:2020/7/8は、  203人です。
日本全国の日別コロナ感染者数:2020/7/9は、  352人です。
日本全国の日別コロナ感染者数:2020/7/10は、  418人です。
日本全国の日別コロナ感染者数:2020/7/11は、  374人です。
日本全国の日別コロナ感染者数:2020/7/12は、  390人です。
日本全国の日別コロナ感染者数:2020/7/13は、  246人です。
日本全国の日別コロナ感染者数:2020/7/14は、  326人です。
日本全国の日別コロナ感染者数:2020/7/15は、  438人です。
日本全国の日別コロナ感染者数:2020/7/16は、  619人です。
日本全国の日別コロナ感染者数:2020/7/17は、  588人です。
日本全国の日別コロナ感染者数:2020/7/18は、  654人です。
日本全国の日別コロナ感染者数:2020/7/19は、  501人です。
日本全国の日別コロナ感染者数:2020/7/20は、  405人です。
日本全国の日別コロナ感染者数:2020/7/21は、  618人です。
日本全国の日別コロナ感染者数:2020/7/22は、  792人です。
日本全国の日別コロナ感染者数:2020/7/23は、  966人です。
日本全国の日別コロナ感染者数:2020/7/24は、  766人です。
日本全国の日別コロナ感染者数:2020/7/25は、  796人です。
日本全国の日別コロナ感染者数:2020/7/26は、  834人です。
日本全国の日別コロナ感染者数:2020/7/27は、  583人です。
日本全国の日別コロナ感染者数:2020/7/28は、  971人です。
日本全国の日別コロナ感染者数:2020/7/29は、 1245人です。
日本全国の日別コロナ感染者数:2020/7/30は、 1305人です。
日本全国の日別コロナ感染者数:2020/7/31は、 1575人です。
日本全国の日別コロナ感染者数:2020/8/1は、 1537人です。
日本全国の日別コロナ感染者数:2020/8/2は、 1325人です。
日本全国の日別コロナ感染者数:2020/8/3は、  941人です。
日本全国の日別コロナ感染者数:2020/8/4は、 1240人です。
日本全国の日別コロナ感染者数:2020/8/5は、 1344人です。
日本全国の日別コロナ感染者数:2020/8/6は、 1479人です。
日本全国の日別コロナ感染者数:2020/8/7は、 1597人です。
日本全国の日別コロナ感染者数:2020/8/8は、 1521人です。
日本全国の日別コロナ感染者数:2020/8/9は、 1485人です。
日本全国の日別コロナ感染者数:2020/8/10は、  829人です。
日本全国の日別コロナ感染者数:2020/8/11は、  691人です。
日本全国の日別コロナ感染者数:2020/8/12は、  969人です。
日本全国の日別コロナ感染者数:2020/8/13は、 1175人です。
日本全国の日別コロナ感染者数:2020/8/14は、 1355人です。
日本全国の日別コロナ感染者数:2020/8/15は、 1233人です。
日本全国の日別コロナ感染者数:2020/8/16は、 1015人です。
日本全国の日別コロナ感染者数:2020/8/17は、  630人です。
日本全国の日別コロナ感染者数:2020/8/18は、  903人です。
日本全国の日別コロナ感染者数:2020/8/19は、 1078人です。
日本全国の日別コロナ感染者数:2020/8/20は、 1176人です。
日本全国の日別コロナ感染者数:2020/8/21は、 1035人です。
日本全国の日別コロナ感染者数:2020/8/22は、  985人です。
日本全国の日別コロナ感染者数:2020/8/23は、  737人です。
日本全国の日別コロナ感染者数:2020/8/24は、  491人です。
日本全国の日別コロナ感染者数:2020/8/25は、  709人です。
日本全国の日別コロナ感染者数:2020/8/26は、  893人です。
日本全国の日別コロナ感染者数:2020/8/27は、  870人です。
日本全国の日別コロナ感染者数:2020/8/28は、  869人です。
日本全国の日別コロナ感染者数:2020/8/29は、  841人です。
日本全国の日別コロナ感染者数:2020/8/30は、  598人です。
日本全国の日別コロナ感染者数:2020/8/31は、  430人です。
日本全国の日別コロナ感染者数:2020/9/1は、  624人です。
日本全国の日別コロナ感染者数:2020/9/2は、  585人です。
日本全国の日別コロナ感染者数:2020/9/3は、  654人です。
日本全国の日別コロナ感染者数:2020/9/4は、  582人です。
日本全国の日別コロナ感染者数:2020/9/5は、  598人です。
日本全国の日別コロナ感染者数:2020/9/6は、  447人です。
日本全国の日別コロナ感染者数:2020/9/7は、  285人です。
日本全国の日別コロナ感染者数:2020/9/8は、  510人です。
日本全国の日別コロナ感染者数:2020/9/9は、  507人です。
日本全国の日別コロナ感染者数:2020/9/10は、  709人です。
日本全国の日別コロナ感染者数:2020/9/11は、  637人です。
日本全国の日別コロナ感染者数:2020/9/12は、  639人です。
日本全国の日別コロナ感染者数:2020/9/13は、  438人です。
日本全国の日別コロナ感染者数:2020/9/14は、  262人です。
日本全国の日別コロナ感染者数:2020/9/15は、  530人です。
日本全国の日別コロナ感染者数:2020/9/16は、  543人です。
日本全国の日別コロナ感染者数:2020/9/17は、  478人です。
日本全国の日別コロナ感染者数:2020/9/18は、  569人です。
日本全国の日別コロナ感染者数:2020/9/19は、  592人です。
日本全国の日別コロナ感染者数:2020/9/20は、  469人です。
日本全国の日別コロナ感染者数:2020/9/21は、  306人です。
日本全国の日別コロナ感染者数:2020/9/22は、  321人です。
日本全国の日別コロナ感染者数:2020/9/23は、  216人です。
日本全国の日別コロナ感染者数:2020/9/24は、  475人です。
日本全国の日別コロナ感染者数:2020/9/25は、  567人です。
日本全国の日別コロナ感染者数:2020/9/26は、  634人です。
日本全国の日別コロナ感染者数:2020/9/27は、  478人です。
日本全国の日別コロナ感染者数:2020/9/28は、  294人です。
日本全国の日別コロナ感染者数:2020/9/29は、  527人です。
日本全国の日別コロナ感染者数:2020/9/30は、  569人です。
日本全国の日別コロナ感染者数:2020/10/1は、  619人です。
日本全国の日別コロナ感染者数:2020/10/2は、  537人です。
日本全国の日別コロナ感染者数:2020/10/3は、  562人です。
日本全国の日別コロナ感染者数:2020/10/4は、  394人です。
日本全国の日別コロナ感染者数:2020/10/5は、  269人です。
日本全国の日別コロナ感染者数:2020/10/6は、  495人です。
日本全国の日別コロナ感染者数:2020/10/7は、  502人です。
日本全国の日別コロナ感染者数:2020/10/8は、  623人です。
日本全国の日別コロナ感染者数:2020/10/9は、  594人です。
日本全国の日別コロナ感染者数:2020/10/10は、  666人です。
日本全国の日別コロナ感染者数:2020/10/11は、  431人です。
日本全国の日別コロナ感染者数:2020/10/12は、  272人です。
日本全国の日別コロナ感染者数:2020/10/13は、  491人です。
日本全国の日別コロナ感染者数:2020/10/14は、  550人です。
日本全国の日別コロナ感染者数:2020/10/15は、  703人です。
日本全国の日別コロナ感染者数:2020/10/16は、  633人です。
日本全国の日別コロナ感染者数:2020/10/17は、  611人です。
日本全国の日別コロナ感染者数:2020/10/18は、  422人です。
日本全国の日別コロナ感染者数:2020/10/19は、  313人です。
日本全国の日別コロナ感染者数:2020/10/20は、  475人です。
日本全国の日別コロナ感染者数:2020/10/21は、  611人です。
日本全国の日別コロナ感染者数:2020/10/22は、  609人です。
日本全国の日別コロナ感染者数:2020/10/23は、  742人です。
日本全国の日別コロナ感染者数:2020/10/24は、  712人です。
日本全国の日別コロナ感染者数:2020/10/25は、  486人です。
日本全国の日別コロナ感染者数:2020/10/26は、  401人です。
日本全国の日別コロナ感染者数:2020/10/27は、  646人です。
日本全国の日別コロナ感染者数:2020/10/28は、  724人です。
日本全国の日別コロナ感染者数:2020/10/29は、  803人です。
日本全国の日別コロナ感染者数:2020/10/30は、  767人です。
日本全国の日別コロナ感染者数:2020/10/31は、  866人です。
日本全国の日別コロナ感染者数:2020/11/1は、  603人です。
日本全国の日別コロナ感染者数:2020/11/2は、  480人です。
日本全国の日別コロナ感染者数:2020/11/3は、  860人です。
日本全国の日別コロナ感染者数:2020/11/4は、  606人です。
日本全国の日別コロナ感染者数:2020/11/5は、 1046人です。
日本全国の日別コロナ感染者数:2020/11/6は、 1137人です。
日本全国の日別コロナ感染者数:2020/11/7は、 1301人です。
日本全国の日別コロナ感染者数:2020/11/8は、  934人です。
日本全国の日別コロナ感染者数:2020/11/9は、  770人です。
日本全国の日別コロナ感染者数:2020/11/10は、 1276人です。
日本全国の日別コロナ感染者数:2020/11/11は、 1540人です。
日本全国の日別コロナ感染者数:2020/11/12は、 1624人です。
日本全国の日別コロナ感染者数:2020/11/13は、 1703人です。
日本全国の日別コロナ感染者数:2020/11/14は、 1721人です。
日本全国の日別コロナ感染者数:2020/11/15は、 1428人です。
日本全国の日別コロナ感染者数:2020/11/16は、  949人です。
日本全国の日別コロナ感染者数:2020/11/17は、 1685人です。
日本全国の日別コロナ感染者数:2020/11/18は、 2173人です。
日本全国の日別コロナ感染者数:2020/11/19は、 2382人です。
日本全国の日別コロナ感染者数:2020/11/20は、 2425人です。
日本全国の日別コロナ感染者数:2020/11/21は、 2570人です。
日本全国の日別コロナ感染者数:2020/11/22は、 2146人です。
日本全国の日別コロナ感染者数:2020/11/23は、 1513人です。
日本全国の日別コロナ感染者数:2020/11/24は、 1219人です。
日本全国の日別コロナ感染者数:2020/11/25は、 1925人です。
日本全国の日別コロナ感染者数:2020/11/26は、 2494人です。
日本全国の日別コロナ感染者数:2020/11/27は、 2510人です。
日本全国の日別コロナ感染者数:2020/11/28は、 2667人です。
日本全国の日別コロナ感染者数:2020/11/29は、 2046人です。
日本全国の日別コロナ感染者数:2020/11/30は、 1425人です。
日本全国の日別コロナ感染者数:2020/12/1は、 2014人です。
日本全国の日別コロナ感染者数:2020/12/2は、 2419人です。
日本全国の日別コロナ感染者数:2020/12/3は、 2505人です。
日本全国の日別コロナ感染者数:2020/12/4は、 2435人です。
日本全国の日別コロナ感染者数:2020/12/5は、 2496人です。
日本全国の日別コロナ感染者数:2020/12/6は、 2010人です。
日本全国の日別コロナ感染者数:2020/12/7は、 1502人です。
日本全国の日別コロナ感染者数:2020/12/8は、 2166人です。
日本全国の日別コロナ感染者数:2020/12/9は、 2801人です。
日本全国の日別コロナ感染者数:2020/12/10は、 2966人です。
日本全国の日別コロナ感染者数:2020/12/11は、 2795人です。
日本全国の日別コロナ感染者数:2020/12/12は、 3010人です。
日本全国の日別コロナ感染者数:2020/12/13は、 2375人です。
日本全国の日別コロナ感染者数:2020/12/14は、 1681人です。
日本全国の日別コロナ感染者数:2020/12/15は、 2400人です。
日本全国の日別コロナ感染者数:2020/12/16は、 2990人です。
日本全国の日別コロナ感染者数:2020/12/17は、 3206人です。
日本全国の日別コロナ感染者数:2020/12/18は、 2832人です。
日本全国の日別コロナ感染者数:2020/12/19は、 3040人です。
日本全国の日別コロナ感染者数:2020/12/20は、 2398人です。
日本全国の日別コロナ感染者数:2020/12/21は、 1791人です。
日本全国の日別コロナ感染者数:2020/12/22は、 2674人です。
日本全国の日別コロナ感染者数:2020/12/23は、 3270人です。
日本全国の日別コロナ感染者数:2020/12/24は、 3797人です。
日本全国の日別コロナ感染者数:2020/12/25は、 3934人です。
日本全国の日別コロナ感染者数:2020/12/26は、 3702人です。
日本全国の日別コロナ感染者数:2020/12/27は、 2942人です。
日本全国の日別コロナ感染者数:2020/12/28は、 2397人です。
日本全国の日別コロナ感染者数:2020/12/29は、 3609人です。
日本全国の日別コロナ感染者数:2020/12/30は、 3884人です。
日本全国の日別コロナ感染者数:2020/12/31は、 4500人です。
日本全国の日別コロナ感染者数:2021/1/1は、 3248人です。
日本全国の日別コロナ感染者数:2021/1/2は、 3057人です。
日本全国の日別コロナ感染者数:2021/1/3は、 3139人です。
日本全国の日別コロナ感染者数:2021/1/4は、 3330人です。
日本全国の日別コロナ感染者数:2021/1/5は、 4958人です。
日本全国の日別コロナ感染者数:2021/1/6は、 6066人です。
日本全国の日別コロナ感染者数:2021/1/7は、 7793人です。
日本全国の日別コロナ感染者数:2021/1/8は、 8045人です。
日本全国の日別コロナ感染者数:2021/1/9は、 7528人です。
日本全国の日別コロナ感染者数:2021/1/10は、 6130人です。
日本全国の日別コロナ感染者数:2021/1/11は、 4901人です。
日本全国の日別コロナ感染者数:2021/1/12は、 4630人です。
日本全国の日別コロナ感染者数:2021/1/13は、 6086人です。
日本全国の日別コロナ感染者数:2021/1/14は、 6749人です。
日本全国の日別コロナ感染者数:2021/1/15は、 6795人です。
日本全国の日別コロナ感染者数:2021/1/16は、 7028人です。
日本全国の日別コロナ感染者数:2021/1/17は、 5758人です。
日本全国の日別コロナ感染者数:2021/1/18は、 4947人です。
日本全国の日別コロナ感染者数:2021/1/19は、 5355人です。
日本全国の日別コロナ感染者数:2021/1/20は、 5643人です。
日本全国の日別コロナ感染者数:2021/1/21は、 5743人です。
日本全国の日別コロナ感染者数:2021/1/22は、 4821人です。
日本全国の日別コロナ感染者数:2021/1/23は、 4711人です。
日本全国の日別コロナ感染者数:2021/1/24は、 3988人です。
日本全国の日別コロナ感染者数:2021/1/25は、 2760人です。
日本全国の日別コロナ感染者数:2021/1/26は、 3851人です。
日本全国の日別コロナ感染者数:2021/1/27は、 3968人です。
日本全国の日別コロナ感染者数:2021/1/28は、 4122人です。
日本全国の日別コロナ感染者数:2021/1/29は、 3547人です。
日本全国の日別コロナ感染者数:2021/1/30は、 3330人です。
日本全国の日別コロナ感染者数:2021/1/31は、 2673人です。
日本全国の日別コロナ感染者数:2021/2/1は、 1782人です。
日本全国の日別コロナ感染者数:2021/2/2は、 2321人です。
日本全国の日別コロナ感染者数:2021/2/3は、 2648人です。
日本全国の日別コロナ感染者数:2021/2/4は、 2574人です。
日本全国の日別コロナ感染者数:2021/2/5は、 2371人です。
日本全国の日別コロナ感染者数:2021/2/6は、 2277人です。
日本全国の日別コロナ感染者数:2021/2/7は、 1627人です。
日本全国の日別コロナ感染者数:2021/2/8は、 1215人です。
日本全国の日別コロナ感染者数:2021/2/9は、 1568人です。
日本全国の日別コロナ感染者数:2021/2/10は、 1885人です。
日本全国の日別コロナ感染者数:2021/2/11は、 1689人です。
日本全国の日別コロナ感染者数:2021/2/12は、 1297人です。
日本全国の日別コロナ感染者数:2021/2/13は、 1355人です。
日本全国の日別コロナ感染者数:2021/2/14は、 1360人です。
日本全国の日別コロナ感染者数:2021/2/15は、  964人です。
日本全国の日別コロナ感染者数:2021/2/16は、 1305人です。
日本全国の日別コロナ感染者数:2021/2/17は、 1443人です。
日本全国の日別コロナ感染者数:2021/2/18は、 1540人です。
日本全国の日別コロナ感染者数:2021/2/19は、 1297人です。
日本全国の日別コロナ感染者数:2021/2/20は、 1228人です。
日本全国の日別コロナ感染者数:2021/2/21は、 1029人です。
日本全国の日別コロナ感染者数:2021/2/22は、  739人です。
日本全国の日別コロナ感染者数:2021/2/23は、 1078人です。
日本全国の日別コロナ感染者数:2021/2/24は、  923人です。
日本全国の日別コロナ感染者数:2021/2/25は、 1064人です。
日本全国の日別コロナ感染者数:2021/2/26は、 1057人です。
日本全国の日別コロナ感染者数:2021/2/27は、 1208人です。
日本全国の日別コロナ感染者数:2021/2/28は、  994人です。
日本全国の日別コロナ感染者数:2021/3/1は、  684人です。
日本全国の日別コロナ感染者数:2021/3/2は、  887人です。
日本全国の日別コロナ感染者数:2021/3/3は、 1240人です。
日本全国の日別コロナ感染者数:2021/3/4は、 1168人です。
日本全国の日別コロナ感染者数:2021/3/5は、 1145人です。
日本全国の日別コロナ感染者数:2021/3/6は、 1045人です。
日本全国の日別コロナ感染者数:2021/3/7は、 1061人です。
日本全国の日別コロナ感染者数:2021/3/8は、  599人です。
日本全国の日別コロナ感染者数:2021/3/9は、 1125人です。
日本全国の日別コロナ感染者数:2021/3/10は、 1309人です。
日本全国の日別コロナ感染者数:2021/3/11は、 1315人です。
日本全国の日別コロナ感染者数:2021/3/12は、 1268人です。
日本全国の日別コロナ感染者数:2021/3/13は、 1317人です。
日本全国の日別コロナ感染者数:2021/3/14は、  982人です。
日本全国の日別コロナ感染者数:2021/3/15は、  688人です。
日本全国の日別コロナ感染者数:2021/3/16は、 1130人です。
日本全国の日別コロナ感染者数:2021/3/17は、 1520人です。
日本全国の日別コロナ感染者数:2021/3/18は、 1492人です。
日本全国の日別コロナ感染者数:2021/3/19は、 1453人です。
日本全国の日別コロナ感染者数:2021/3/20は、 1517人です。
日本全国の日別コロナ感染者数:2021/3/21は、 1110人です。
日本全国の日別コロナ感染者数:2021/3/22は、  817人です。
日本全国の日別コロナ感染者数:2021/3/23は、 1485人です。
日本全国の日別コロナ感染者数:2021/3/24は、 1924人です。
日本全国の日別コロナ感染者数:2021/3/25は、 1914人です。
日本全国の日別コロナ感染者数:2021/3/26は、 2030人です。
日本全国の日別コロナ感染者数:2021/3/27は、 2073人です。
日本全国の日別コロナ感染者数:2021/3/28は、 1753人です。
日本全国の日別コロナ感染者数:2021/3/29は、 1340人です。
日本全国の日別コロナ感染者数:2021/3/30は、 2077人です。
日本全国の日別コロナ感染者数:2021/3/31は、 2832人です。
日本全国の日別コロナ感染者数:2021/4/1は、 2598人です。
日本全国の日別コロナ感染者数:2021/4/2は、 2745人です。
日本全国の日別コロナ感染者数:2021/4/3は、 2755人です。
日本全国の日別コロナ感染者数:2021/4/4は、 2460人です。
日本全国の日別コロナ感染者数:2021/4/5は、 1554人です。
日本全国の日別コロナ感染者数:2021/4/6は、 2654人です。
日本全国の日別コロナ感染者数:2021/4/7は、 3460人です。
日本全国の日別コロナ感染者数:2021/4/8は、 3457人です。
日本全国の日別コロナ感染者数:2021/4/9は、 3511人です。
日本全国の日別コロナ感染者数:2021/4/10は、 3742人です。
日本全国の日別コロナ感染者数:2021/4/11は、 2848人です。
日本全国の日別コロナ感染者数:2021/4/12は、 2098人です。
日本全国の日別コロナ感染者数:2021/4/13は、 3444人です。
日本全国の日別コロナ感染者数:2021/4/14は、 4302人です。
日本全国の日別コロナ感染者数:2021/4/15は、 4570人です。
日本全国の日別コロナ感染者数:2021/4/16は、 4519人です。
日本全国の日別コロナ感染者数:2021/4/17は、 4791人です。
日本全国の日別コロナ感染者数:2021/4/18は、 4089人です。
日本全国の日別コロナ感染者数:2021/4/19は、 2892人です。
日本全国の日別コロナ感染者数:2021/4/20は、 4328人です。
日本全国の日別コロナ感染者数:2021/4/21は、 5280人です。
日本全国の日別コロナ感染者数:2021/4/22は、 5474人です。
日本全国の日別コロナ感染者数:2021/4/23は、 5119人です。
日本全国の日別コロナ感染者数:2021/4/24は、 5602人です。
日本全国の日別コロナ感染者数:2021/4/25は、 4604人です。
日本全国の日別コロナ感染者数:2021/4/26は、 3303人です。
日本全国の日別コロナ感染者数:2021/4/27は、 4958人です。
日本全国の日別コロナ感染者数:2021/4/28は、 5788人です。
日本全国の日別コロナ感染者数:2021/4/29は、 5895人です。
